evidence_id,car_id,car_code,theme,source_name,source_url,download_date,source_version,geometry_operation,area_ha,percent_of_property,confidence,interpretation,limitation,created_at
EV-CAR04-DESM-208,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,3.5788,0.0399,Alta,Sobreposição de 3.58 ha (0.04%) com Desmatamento.,,2026-06-14T23:46:20.137780+00:00
EV-CAR04-DESM-209,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,0.3972,0.0044,Alta,Sobreposição de 0.40 ha (0.00%) com Desmatamento.,,2026-06-14T23:46:20.153711+00:00
EV-CAR04-DESM-210,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,5.9393,0.0662,Alta,Sobreposição de 5.94 ha (0.07%) com Desmatamento.,,2026-06-14T23:46:20.170707+00:00
EV-CAR04-DESM-211,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,2.1022,0.0234,Alta,Sobreposição de 2.10 ha (0.02%) com Desmatamento.,,2026-06-14T23:46:20.186623+00:00
EV-CAR04-DESM-212,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,14.0058,0.156,Alta,Sobreposição de 14.01 ha (0.16%) com Desmatamento.,,2026-06-14T23:46:20.202607+00:00
EV-CAR04-DESM-213,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,6.3918,0.0712,Alta,Sobreposição de 6.39 ha (0.07%) com Desmatamento.,,2026-06-14T23:46:20.218538+00:00
EV-CAR04-DESM-214,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,0.0672,0.0007,Alta,Sobreposição de 0.07 ha (0.00%) com Desmatamento.,,2026-06-14T23:46:20.234522+00:00
EV-CAR04-DESM-215,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,10.6585,0.1187,Alta,Sobreposição de 10.66 ha (0.12%) com Desmatamento.,,2026-06-14T23:46:20.253445+00:00
EV-CAR04-DESM-216,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,40.492,0.4511,Alta,Sobreposição de 40.49 ha (0.45%) com Desmatamento.,,2026-06-14T23:46:20.269428+00:00
EV-CAR04-DESM-217,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,3.6971,0.0412,Alta,Sobreposição de 3.70 ha (0.04%) com Desmatamento.,,2026-06-14T23:46:20.285361+00:00
EV-CAR04-DESM-218,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,26.911,0.2998,Alta,Sobreposição de 26.91 ha (0.30%) com Desmatamento.,,2026-06-14T23:46:20.304337+00:00
EV-CAR04-DESM-219,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,6.1959,0.069,Alta,Sobreposição de 6.20 ha (0.07%) com Desmatamento.,,2026-06-14T23:46:20.321263+00:00
EV-CAR04-DESM-220,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,6.5205,0.0726,Alta,Sobreposição de 6.52 ha (0.07%) com Desmatamento.,,2026-06-14T23:46:20.337220+00:00
EV-CAR04-DESM-221,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,1.8425,0.0205,Alta,Sobreposição de 1.84 ha (0.02%) com Desmatamento.,,2026-06-14T23:46:20.354175+00:00
EV-CAR04-DESM-222,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,10.3586,0.1154,Alta,Sobreposição de 10.36 ha (0.12%) com Desmatamento.,,2026-06-14T23:46:20.370132+00:00
EV-CAR04-DESM-223,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,7.8458,0.0874,Alta,Sobreposição de 7.85 ha (0.09%) com Desmatamento.,,2026-06-14T23:46:20.386090+00:00
EV-CAR04-DESM-224,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,0.2071,0.0023,Alta,Sobreposição de 0.21 ha (0.00%) com Desmatamento.,,2026-06-14T23:46:20.402047+00:00
EV-CAR04-DESM-225,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,66.9837,0.7463,Alta,Sobreposição de 66.98 ha (0.75%) com Desmatamento.,,2026-06-14T23:46:20.418004+00:00
EV-CAR02-APP_-003,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,17.9078,11.1404,Alta,Sobreposição de 17.91 ha (11.14%) com APP (FBDS).,,2026-06-14T23:46:22.409817+00:00
EV-CAR02-APP_-004,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7848,0.4882,Alta,Sobreposição de 0.78 ha (0.49%) com APP (FBDS).,,2026-06-14T23:46:22.432783+00:00
EV-CAR02-APP_-005,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7847,0.4881,Alta,Sobreposição de 0.78 ha (0.49%) com APP (FBDS).,,2026-06-14T23:46:22.449712+00:00
EV-CAR03-APP_-003,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,5.3745,5.3045,Alta,Sobreposição de 5.37 ha (5.30%) com APP (FBDS).,,2026-06-14T23:46:22.465668+00:00
EV-CAR03-APP_-004,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,4.4929,4.4343,Alta,Sobreposição de 4.49 ha (4.43%) com APP (FBDS).,,2026-06-14T23:46:22.480628+00:00
EV-CAR03-APP_-005,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.9749,0.9622,Alta,Sobreposição de 0.97 ha (0.96%) com APP (FBDS).,,2026-06-14T23:46:22.495588+00:00
EV-CAR03-APP_-006,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.991,0.9781,Alta,Sobreposição de 0.99 ha (0.98%) com APP (FBDS).,,2026-06-14T23:46:22.510548+00:00
EV-CAR03-APP_-007,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7647,0.7548,Alta,Sobreposição de 0.76 ha (0.75%) com APP (FBDS).,,2026-06-14T23:46:22.525508+00:00
EV-CAR04-APP_-003,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,106.066,1.1817,Alta,Sobreposição de 106.07 ha (1.18%) com APP (FBDS).,,2026-06-14T23:46:22.541465+00:00
EV-CAR04-APP_-004,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,20.268,0.2258,Alta,Sobreposição de 20.27 ha (0.23%) com APP (FBDS).,,2026-06-14T23:46:22.556427+00:00
EV-CAR04-APP_-005,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,291.9084,3.2521,Alta,Sobreposição de 291.91 ha (3.25%) com APP (FBDS).,,2026-06-14T23:46:22.573381+00:00
EV-CAR04-APP_-006,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,12.8531,0.1432,Alta,Sobreposição de 12.85 ha (0.14%) com APP (FBDS).,,2026-06-14T23:46:22.590361+00:00
EV-CAR04-APP_-007,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,39.3444,0.4383,Alta,Sobreposição de 39.34 ha (0.44%) com APP (FBDS).,,2026-06-14T23:46:22.605295+00:00
EV-CAR04-APP_-008,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,80.8506,0.9007,Alta,Sobreposição de 80.85 ha (0.90%) com APP (FBDS).,,2026-06-14T23:46:22.621279+00:00
EV-CAR04-APP_-009,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.0014,0.0,Alta,Sobreposição de 0.00 ha (0.00%) com APP (FBDS).,,2026-06-14T23:46:22.635241+00:00
EV-CAR04-APP_-010,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,1.6997,0.0189,Alta,Sobreposição de 1.70 ha (0.02%) com APP (FBDS).,,2026-06-14T23:46:22.651202+00:00
EV-CAR04-APP_-011,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.3284,0.0037,Alta,Sobreposição de 0.33 ha (0.00%) com APP (FBDS).,,2026-06-14T23:46:22.666132+00:00
EV-CAR04-APP_-012,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.0005,0.0,Alta,Sobreposição de 0.00 ha (0.00%) com APP (FBDS).,,2026-06-14T23:46:22.684111+00:00
EV-CAR04-APP_-013,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.645,0.0072,Alta,Sobreposição de 0.65 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.700041+00:00
EV-CAR04-APP_-014,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7777,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.715999+00:00
EV-CAR04-APP_-015,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7413,0.0083,Alta,Sobreposição de 0.74 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.731956+00:00
EV-CAR04-APP_-016,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7923,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.747913+00:00
EV-CAR04-APP_-017,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7838,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.763871+00:00
EV-CAR04-APP_-018,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7849,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.779861+00:00
EV-CAR04-APP_-019,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7826,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.796782+00:00
EV-CAR04-APP_-020,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7866,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.812741+00:00
EV-CAR04-APP_-021,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7836,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.829694+00:00
EV-CAR04-APP_-022,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7783,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.845679+00:00
EV-CAR04-APP_-023,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7826,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.860638+00:00
EV-CAR04-APP_-024,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7836,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.876569+00:00
EV-CAR04-APP_-025,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7907,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.892527+00:00
EV-CAR04-APP_-026,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7909,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.910481+00:00
EV-CAR04-APP_-027,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7844,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.929427+00:00
EV-CAR04-APP_-028,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7834,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.945385+00:00
EV-CAR04-APP_-029,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7737,0.0086,Alta,Sobreposição de 0.77 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.961370+00:00
EV-CAR04-APP_-030,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7822,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.977300+00:00
EV-CAR04-APP_-031,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7846,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:22.994257+00:00
EV-CAR04-APP_-032,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.8509,0.0095,Alta,Sobreposição de 0.85 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.011210+00:00
EV-CAR04-APP_-033,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.0468,0.0005,Alta,Sobreposição de 0.05 ha (0.00%) com APP (FBDS).,,2026-06-14T23:46:23.027195+00:00
EV-CAR04-APP_-034,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7813,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.045146+00:00
EV-CAR04-APP_-035,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.991,0.011,Alta,Sobreposição de 0.99 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.064068+00:00
EV-CAR04-APP_-036,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7798,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.081022+00:00
EV-CAR04-APP_-037,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7832,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.096980+00:00
EV-CAR04-APP_-038,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7915,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.112937+00:00
EV-CAR04-APP_-039,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7835,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.129795+00:00
EV-CAR04-APP_-040,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7814,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.146715+00:00
EV-CAR04-APP_-041,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.7816,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.163322+00:00
EV-CAR04-APP_-042,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.8693,0.0097,Alta,Sobreposição de 0.87 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.182271+00:00
EV-CAR04-APP_-043,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-14,,intersection,0.6794,0.0076,Alta,Sobreposição de 0.68 ha (0.01%) com APP (FBDS).,,2026-06-14T23:46:23.197258+00:00
EV-CAR04-IBAMA-183,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,138.7706,1.546,Alta,Sobreposição de 138.77 ha (1.55%) com Embargos IBAMA.,,2026-06-15T14:15:16.019072+00:00
EV-CAR04-IBAMA-184,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,25.5954,0.2852,Alta,Sobreposição de 25.60 ha (0.29%) com Embargos IBAMA.,,2026-06-15T14:15:16.049507+00:00
EV-CAR04-IBAMA-185,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,66.4633,0.7405,Alta,Sobreposição de 66.46 ha (0.74%) com Embargos IBAMA.,,2026-06-15T14:15:16.079427+00:00
EV-CAR04-IBAMA-186,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,60.357,0.6724,Alta,Sobreposição de 60.36 ha (0.67%) com Embargos IBAMA.,,2026-06-15T14:15:16.103874+00:00
EV-CAR04-IBAMA-187,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,44.4755,0.4955,Alta,Sobreposição de 44.48 ha (0.50%) com Embargos IBAMA.,,2026-06-15T14:15:16.123819+00:00
EV-CAR04-IBAMA-188,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,12.0762,0.1345,Alta,Sobreposição de 12.08 ha (0.13%) com Embargos IBAMA.,,2026-06-15T14:15:16.145272+00:00
EV-CAR04-IBAMA-189,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,0.0003,0.0,Alta,Sobreposição de 0.00 ha (0.00%) com Embargos IBAMA.,,2026-06-15T14:15:16.198130+00:00
EV-CAR04-IBAMA-190,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,44.0379,0.4906,Alta,Sobreposição de 44.04 ha (0.49%) com Embargos IBAMA.,,2026-06-15T14:15:16.225058+00:00
EV-CAR04-IBAMA-191,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,6.9045,0.0769,Alta,Sobreposição de 6.90 ha (0.08%) com Embargos IBAMA.,,2026-06-15T14:15:16.250989+00:00
EV-CAR04-IBAMA-192,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,74.5586,0.8306,Alta,Sobreposição de 74.56 ha (0.83%) com Embargos IBAMA.,,2026-06-15T14:15:16.294873+00:00
EV-CAR04-IBAMA-193,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,79.276,0.8832,Alta,Sobreposição de 79.28 ha (0.88%) com Embargos IBAMA.,,2026-06-15T14:15:16.326786+00:00
